pair_id,model,m,backend,truth_country,choice_country,reason,valid,correct,choice_crop_compatible,error,crop_path,crop_crop_index,crop_top,crop_left,crop_height,crop_width,crop_compatible_country_count,crop_compatible_countries,crop_informativeness_bits,crop_informativeness_label,allowed_countries,country_pool,image_detail,temperature,top_p,max_tokens,seed
hungary__idx228__t12_l00_h04_w06,gpt-4o,3,openai,Hungary,Nigeria,"The flag of Nigeria has a green stripe, which matches the crop shown.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/hungary__idx228__t12_l00_h04_w06.png,228,12,0,4,6,13,"[""Bulgaria"", ""Cote d'Ivoire"", ""Gabon"", ""Guinea"", ""Hungary"", ""Ireland"", ""Italy"", ""Lithuania"", ""Mali"", ""Nigeria"", ""Sierra Leone"", ""Palestine"", ""Sudan""]",1.1069152039165118,ambiguous,"[""Armenia"", ""Czech Republic"", ""Chad"", ""Hungary"", ""Guinea"", ""Gabon"", ""France"", ""Estonia"", ""Ireland"", ""Ukraine"", ""Sudan"", ""Lithuania"", ""Bulgaria"", ""Bahamas"", ""Sierra Leone"", ""Austria"", ""Germany"", ""Italy"", ""Belgium"", ""Cote d'Ivoire"", ""Yemen"", ""Russia"", ""Nigeria"", ""Peru"", ""Palestine"", ""Netherlands"", ""Luxembourg"", ""Mali""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1803328819
hungary__idx228__t12_l00_h04_w06,gpt-5.4,3,openai,Hungary,Nigeria,"The crop shows a solid green vertical band, matching the left or right stripe of Nigeria's green-white-green flag.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/hungary__idx228__t12_l00_h04_w06.png,228,12,0,4,6,13,"[""Bulgaria"", ""Cote d'Ivoire"", ""Gabon"", ""Guinea"", ""Hungary"", ""Ireland"", ""Italy"", ""Lithuania"", ""Mali"", ""Nigeria"", ""Sierra Leone"", ""Palestine"", ""Sudan""]",1.1069152039165118,ambiguous,"[""Armenia"", ""Czech Republic"", ""Chad"", ""Hungary"", ""Guinea"", ""Gabon"", ""France"", ""Estonia"", ""Ireland"", ""Ukraine"", ""Sudan"", ""Lithuania"", ""Bulgaria"", ""Bahamas"", ""Sierra Leone"", ""Austria"", ""Germany"", ""Italy"", ""Belgium"", ""Cote d'Ivoire"", ""Yemen"", ""Russia"", ""Nigeria"", ""Peru"", ""Palestine"", ""Netherlands"", ""Luxembourg"", ""Mali""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1803328819
ireland__idx035__t01_l16_h04_w06,gpt-4o,3,openai,Ireland,Armenia,The orange color is a part of the Armenian flag.,True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/ireland__idx035__t01_l16_h04_w06.png,35,1,16,4,6,3,"[""Armenia"", ""Cote d'Ivoire"", ""Ireland""]",3.222392421336448,narrow,"[""Ukraine"", ""Austria"", ""Mali"", ""Bulgaria"", ""Ireland"", ""Yemen"", ""Gabon"", ""Sierra Leone"", ""Peru"", ""Sudan"", ""Lithuania"", ""Bahamas"", ""Chad"", ""Cote d'Ivoire"", ""Estonia"", ""Russia"", ""Luxembourg"", ""Netherlands"", ""Italy"", ""Nigeria"", ""Guinea"", ""Germany"", ""Czech Republic"", ""Armenia"", ""Belgium"", ""Palestine"", ""France"", ""Hungary""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1199209606
ireland__idx035__t01_l16_h04_w06,gpt-5.4,3,openai,Ireland,Ireland,"The crop shows a solid orange vertical band, which matches the right stripe of Ireland's green-white-orange tricolor.",True,True,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/ireland__idx035__t01_l16_h04_w06.png,35,1,16,4,6,3,"[""Armenia"", ""Cote d'Ivoire"", ""Ireland""]",3.222392421336448,narrow,"[""Ukraine"", ""Austria"", ""Mali"", ""Bulgaria"", ""Ireland"", ""Yemen"", ""Gabon"", ""Sierra Leone"", ""Peru"", ""Sudan"", ""Lithuania"", ""Bahamas"", ""Chad"", ""Cote d'Ivoire"", ""Estonia"", ""Russia"", ""Luxembourg"", ""Netherlands"", ""Italy"", ""Nigeria"", ""Guinea"", ""Germany"", ""Czech Republic"", ""Armenia"", ""Belgium"", ""Palestine"", ""France"", ""Hungary""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1199209606
ireland__idx224__t11_l15_h04_w06,gpt-4o,3,openai,Ireland,Cote d'Ivoire,The flag has vertical stripes with orange on the right side.,True,False,False,,results/flag_game/visual_only_paired_crop_audit/artifacts/ireland__idx224__t11_l15_h04_w06.png,224,11,15,4,6,1,"[""Ireland""]",4.807354922057604,unique,"[""Hungary"", ""Luxembourg"", ""Bulgaria"", ""Cote d'Ivoire"", ""Palestine"", ""Sudan"", ""Ukraine"", ""Nigeria"", ""Italy"", ""Guinea"", ""Ireland"", ""Yemen"", ""Bahamas"", ""Estonia"", ""Belgium"", ""France"", ""Gabon"", ""Czech Republic"", ""Russia"", ""Chad"", ""Mali"", ""Sierra Leone"", ""Lithuania"", ""Austria"", ""Peru"", ""Armenia"", ""Netherlands"", ""Germany""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,893440814
ireland__idx224__t11_l15_h04_w06,gpt-5.4,3,openai,Ireland,Ireland,"The crop shows a vertical tricolor with white on the left and orange on the right, matching Ireland.",True,True,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/ireland__idx224__t11_l15_h04_w06.png,224,11,15,4,6,1,"[""Ireland""]",4.807354922057604,unique,"[""Hungary"", ""Luxembourg"", ""Bulgaria"", ""Cote d'Ivoire"", ""Palestine"", ""Sudan"", ""Ukraine"", ""Nigeria"", ""Italy"", ""Guinea"", ""Ireland"", ""Yemen"", ""Bahamas"", ""Estonia"", ""Belgium"", ""France"", ""Gabon"", ""Czech Republic"", ""Russia"", ""Chad"", ""Mali"", ""Sierra Leone"", ""Lithuania"", ""Austria"", ""Peru"", ""Armenia"", ""Netherlands"", ""Germany""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,893440814
ireland__idx228__t12_l00_h04_w06,gpt-4o,3,openai,Ireland,Nigeria,"The flag of Nigeria has a green stripe, which matches the crop shown.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/ireland__idx228__t12_l00_h04_w06.png,228,12,0,4,6,13,"[""Bulgaria"", ""Cote d'Ivoire"", ""Gabon"", ""Guinea"", ""Hungary"", ""Ireland"", ""Italy"", ""Lithuania"", ""Mali"", ""Nigeria"", ""Sierra Leone"", ""Palestine"", ""Sudan""]",1.1069152039165118,ambiguous,"[""Bahamas"", ""Russia"", ""Guinea"", ""Sudan"", ""Nigeria"", ""Mali"", ""Czech Republic"", ""Cote d'Ivoire"", ""Ireland"", ""Palestine"", ""Sierra Leone"", ""Luxembourg"", ""Hungary"", ""Austria"", ""Yemen"", ""Peru"", ""Belgium"", ""France"", ""Chad"", ""Italy"", ""Lithuania"", ""Netherlands"", ""Bulgaria"", ""Gabon"", ""Ukraine"", ""Germany"", ""Armenia"", ""Estonia""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1438305069
ireland__idx228__t12_l00_h04_w06,gpt-5.4,3,openai,Ireland,Nigeria,The crop shows a solid green vertical band consistent with the green-white-green flag of Nigeria.,True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/ireland__idx228__t12_l00_h04_w06.png,228,12,0,4,6,13,"[""Bulgaria"", ""Cote d'Ivoire"", ""Gabon"", ""Guinea"", ""Hungary"", ""Ireland"", ""Italy"", ""Lithuania"", ""Mali"", ""Nigeria"", ""Sierra Leone"", ""Palestine"", ""Sudan""]",1.1069152039165118,ambiguous,"[""Bahamas"", ""Russia"", ""Guinea"", ""Sudan"", ""Nigeria"", ""Mali"", ""Czech Republic"", ""Cote d'Ivoire"", ""Ireland"", ""Palestine"", ""Sierra Leone"", ""Luxembourg"", ""Hungary"", ""Austria"", ""Yemen"", ""Peru"", ""Belgium"", ""France"", ""Chad"", ""Italy"", ""Lithuania"", ""Netherlands"", ""Bulgaria"", ""Gabon"", ""Ukraine"", ""Germany"", ""Armenia"", ""Estonia""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1438305069
italy__idx025__t01_l06_h04_w06,gpt-4o,3,openai,Italy,Nigeria,"The flag has a vertical green stripe on the left, matching Nigeria's flag pattern.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/italy__idx025__t01_l06_h04_w06.png,25,1,6,4,6,3,"[""Ireland"", ""Italy"", ""Nigeria""]",3.222392421336448,narrow,"[""Sierra Leone"", ""Palestine"", ""Lithuania"", ""Ireland"", ""Austria"", ""Chad"", ""Mali"", ""Netherlands"", ""Bahamas"", ""Belgium"", ""Armenia"", ""Italy"", ""Guinea"", ""Sudan"", ""Gabon"", ""Czech Republic"", ""Germany"", ""Nigeria"", ""Ukraine"", ""France"", ""Peru"", ""Yemen"", ""Hungary"", ""Russia"", ""Luxembourg"", ""Cote d'Ivoire"", ""Estonia"", ""Bulgaria""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,169055510
italy__idx025__t01_l06_h04_w06,gpt-5.4,3,openai,Italy,Nigeria,"The crop shows two vertical bands, green on the hoist side and white in the center, matching Nigeria's green-white-green flag.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/italy__idx025__t01_l06_h04_w06.png,25,1,6,4,6,3,"[""Ireland"", ""Italy"", ""Nigeria""]",3.222392421336448,narrow,"[""Sierra Leone"", ""Palestine"", ""Lithuania"", ""Ireland"", ""Austria"", ""Chad"", ""Mali"", ""Netherlands"", ""Bahamas"", ""Belgium"", ""Armenia"", ""Italy"", ""Guinea"", ""Sudan"", ""Gabon"", ""Czech Republic"", ""Germany"", ""Nigeria"", ""Ukraine"", ""France"", ""Peru"", ""Yemen"", ""Hungary"", ""Russia"", ""Luxembourg"", ""Cote d'Ivoire"", ""Estonia"", ""Bulgaria""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,169055510
italy__idx191__t10_l01_h04_w06,gpt-4o,3,openai,Italy,Nigeria,"The flag of Nigeria has a green stripe, which matches the crop shown.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/italy__idx191__t10_l01_h04_w06.png,191,10,1,4,6,13,"[""Bulgaria"", ""Cote d'Ivoire"", ""Gabon"", ""Guinea"", ""Hungary"", ""Ireland"", ""Italy"", ""Lithuania"", ""Mali"", ""Nigeria"", ""Sierra Leone"", ""Palestine"", ""Sudan""]",1.1069152039165118,ambiguous,"[""Estonia"", ""Netherlands"", ""Ukraine"", ""Sudan"", ""Czech Republic"", ""Palestine"", ""Luxembourg"", ""Hungary"", ""Peru"", ""Belgium"", ""Germany"", ""Italy"", ""Austria"", ""France"", ""Bulgaria"", ""Bahamas"", ""Russia"", ""Mali"", ""Nigeria"", ""Guinea"", ""Sierra Leone"", ""Armenia"", ""Cote d'Ivoire"", ""Yemen"", ""Chad"", ""Lithuania"", ""Gabon"", ""Ireland""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,287698810
italy__idx191__t10_l01_h04_w06,gpt-5.4,3,openai,Italy,Nigeria,"The crop shows a solid green vertical band, matching one side of Nigeria's green-white-green flag.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/italy__idx191__t10_l01_h04_w06.png,191,10,1,4,6,13,"[""Bulgaria"", ""Cote d'Ivoire"", ""Gabon"", ""Guinea"", ""Hungary"", ""Ireland"", ""Italy"", ""Lithuania"", ""Mali"", ""Nigeria"", ""Sierra Leone"", ""Palestine"", ""Sudan""]",1.1069152039165118,ambiguous,"[""Estonia"", ""Netherlands"", ""Ukraine"", ""Sudan"", ""Czech Republic"", ""Palestine"", ""Luxembourg"", ""Hungary"", ""Peru"", ""Belgium"", ""Germany"", ""Italy"", ""Austria"", ""France"", ""Bulgaria"", ""Bahamas"", ""Russia"", ""Mali"", ""Nigeria"", ""Guinea"", ""Sierra Leone"", ""Armenia"", ""Cote d'Ivoire"", ""Yemen"", ""Chad"", ""Lithuania"", ""Gabon"", ""Ireland""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,287698810
lithuania__idx015__t00_l15_h04_w06,gpt-4o,3,openai,Lithuania,Ukraine,"The flag of Ukraine has a yellow stripe, which matches the color seen in the crop.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/lithuania__idx015__t00_l15_h04_w06.png,15,0,15,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918,moderate,"[""Armenia"", ""Bulgaria"", ""Russia"", ""Germany"", ""Sierra Leone"", ""Peru"", ""Palestine"", ""Cote d'Ivoire"", ""Ireland"", ""Nigeria"", ""Czech Republic"", ""Austria"", ""Bahamas"", ""Chad"", ""Luxembourg"", ""Ukraine"", ""Hungary"", ""Yemen"", ""Mali"", ""Estonia"", ""Sudan"", ""Guinea"", ""Gabon"", ""Lithuania"", ""Netherlands"", ""Italy"", ""France"", ""Belgium""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1657755514
lithuania__idx015__t00_l15_h04_w06,gpt-5.4,3,openai,Lithuania,Ukraine,"The crop shows a solid yellow horizontal band, which matches the bottom half of Ukraine's blue-over-yellow flag.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/lithuania__idx015__t00_l15_h04_w06.png,15,0,15,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918,moderate,"[""Armenia"", ""Bulgaria"", ""Russia"", ""Germany"", ""Sierra Leone"", ""Peru"", ""Palestine"", ""Cote d'Ivoire"", ""Ireland"", ""Nigeria"", ""Czech Republic"", ""Austria"", ""Bahamas"", ""Chad"", ""Luxembourg"", ""Ukraine"", ""Hungary"", ""Yemen"", ""Mali"", ""Estonia"", ""Sudan"", ""Guinea"", ""Gabon"", ""Lithuania"", ""Netherlands"", ""Italy"", ""France"", ""Belgium""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1657755514
lithuania__idx076__t04_l00_h04_w06,gpt-4o,3,openai,Lithuania,Lithuania,"The flag has horizontal stripes of yellow and green, matching Lithuania's flag colors.",True,True,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/lithuania__idx076__t04_l00_h04_w06.png,76,4,0,4,6,1,"[""Lithuania""]",4.807354922057604,unique,"[""Germany"", ""Italy"", ""Palestine"", ""Lithuania"", ""Austria"", ""Estonia"", ""Nigeria"", ""Luxembourg"", ""Yemen"", ""Cote d'Ivoire"", ""Bahamas"", ""Armenia"", ""Mali"", ""France"", ""Hungary"", ""Peru"", ""Chad"", ""Czech Republic"", ""Ireland"", ""Russia"", ""Belgium"", ""Gabon"", ""Sudan"", ""Bulgaria"", ""Sierra Leone"", ""Ukraine"", ""Netherlands"", ""Guinea""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,2125269631
lithuania__idx076__t04_l00_h04_w06,gpt-5.4,3,openai,Lithuania,Lithuania,"The flag crop shows two horizontal bands with yellow on top and green below, matching Lithuania's yellow-green-red tricolor.",True,True,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/lithuania__idx076__t04_l00_h04_w06.png,76,4,0,4,6,1,"[""Lithuania""]",4.807354922057604,unique,"[""Germany"", ""Italy"", ""Palestine"", ""Lithuania"", ""Austria"", ""Estonia"", ""Nigeria"", ""Luxembourg"", ""Yemen"", ""Cote d'Ivoire"", ""Bahamas"", ""Armenia"", ""Mali"", ""France"", ""Hungary"", ""Peru"", ""Chad"", ""Czech Republic"", ""Ireland"", ""Russia"", ""Belgium"", ""Gabon"", ""Sudan"", ""Bulgaria"", ""Sierra Leone"", ""Ukraine"", ""Netherlands"", ""Guinea""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,2125269631
lithuania__idx137__t07_l04_h04_w06,gpt-4o,3,openai,Lithuania,Bulgaria,"The flag has a green stripe above a red stripe, similar to Bulgaria's flag.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/lithuania__idx137__t07_l04_h04_w06.png,137,7,4,4,6,2,"[""Bulgaria"", ""Lithuania""]",3.807354922057604,narrow,"[""Palestine"", ""Lithuania"", ""Germany"", ""Guinea"", ""Bulgaria"", ""Chad"", ""Sierra Leone"", ""Peru"", ""Czech Republic"", ""Sudan"", ""France"", ""Hungary"", ""Armenia"", ""Estonia"", ""Italy"", ""Nigeria"", ""Mali"", ""Yemen"", ""Ukraine"", ""Austria"", ""Gabon"", ""Ireland"", ""Russia"", ""Belgium"", ""Netherlands"", ""Luxembourg"", ""Cote d'Ivoire"", ""Bahamas""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1950515097
lithuania__idx137__t07_l04_h04_w06,gpt-5.4,3,openai,Lithuania,Lithuania,"The crop shows a green field with a thin red stripe at the bottom, matching the middle and lower bands of Lithuania's horizontal yellow-green-red flag.",True,True,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/lithuania__idx137__t07_l04_h04_w06.png,137,7,4,4,6,2,"[""Bulgaria"", ""Lithuania""]",3.807354922057604,narrow,"[""Palestine"", ""Lithuania"", ""Germany"", ""Guinea"", ""Bulgaria"", ""Chad"", ""Sierra Leone"", ""Peru"", ""Czech Republic"", ""Sudan"", ""France"", ""Hungary"", ""Armenia"", ""Estonia"", ""Italy"", ""Nigeria"", ""Mali"", ""Yemen"", ""Ukraine"", ""Austria"", ""Gabon"", ""Ireland"", ""Russia"", ""Belgium"", ""Netherlands"", ""Luxembourg"", ""Cote d'Ivoire"", ""Bahamas""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1950515097
lithuania__idx244__t12_l16_h04_w06,gpt-4o,3,openai,Lithuania,Yemen,"The flag of Yemen contains a red stripe, which matches the crop shown.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/lithuania__idx244__t12_l16_h04_w06.png,244,12,16,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166,ambiguous,"[""Armenia"", ""Gabon"", ""Sudan"", ""Guinea"", ""Chad"", ""Mali"", ""Ireland"", ""Bulgaria"", ""Cote d'Ivoire"", ""Hungary"", ""Luxembourg"", ""Austria"", ""Czech Republic"", ""Yemen"", ""Sierra Leone"", ""Italy"", ""Ukraine"", ""Peru"", ""Lithuania"", ""Russia"", ""Belgium"", ""Palestine"", ""Bahamas"", ""Germany"", ""Nigeria"", ""Estonia"", ""France"", ""Netherlands""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,457475032
lithuania__idx244__t12_l16_h04_w06,gpt-5.4,3,openai,Lithuania,Austria,The crop shows a solid red horizontal band consistent with the top or bottom stripe of Austria's red-white-red flag.,True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/lithuania__idx244__t12_l16_h04_w06.png,244,12,16,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166,ambiguous,"[""Armenia"", ""Gabon"", ""Sudan"", ""Guinea"", ""Chad"", ""Mali"", ""Ireland"", ""Bulgaria"", ""Cote d'Ivoire"", ""Hungary"", ""Luxembourg"", ""Austria"", ""Czech Republic"", ""Yemen"", ""Sierra Leone"", ""Italy"", ""Ukraine"", ""Peru"", ""Lithuania"", ""Russia"", ""Belgium"", ""Palestine"", ""Bahamas"", ""Germany"", ""Nigeria"", ""Estonia"", ""France"", ""Netherlands""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,457475032
luxembourg__idx015__t00_l15_h04_w06,gpt-4o,3,openai,Luxembourg,Austria,The flag of Austria has a prominent red color.,True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/luxembourg__idx015__t00_l15_h04_w06.png,15,0,15,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166,ambiguous,"[""Lithuania"", ""Armenia"", ""France"", ""Estonia"", ""Palestine"", ""Sierra Leone"", ""Belgium"", ""Chad"", ""Netherlands"", ""Germany"", ""Italy"", ""Peru"", ""Bahamas"", ""Cote d'Ivoire"", ""Bulgaria"", ""Gabon"", ""Russia"", ""Austria"", ""Sudan"", ""Ukraine"", ""Hungary"", ""Yemen"", ""Nigeria"", ""Luxembourg"", ""Ireland"", ""Czech Republic"", ""Guinea"", ""Mali""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1085446258
luxembourg__idx015__t00_l15_h04_w06,gpt-5.4,3,openai,Luxembourg,Austria,"The crop shows a solid red horizontal band, which matches the top or bottom stripe of Austria's red-white-red flag.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/luxembourg__idx015__t00_l15_h04_w06.png,15,0,15,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166,ambiguous,"[""Lithuania"", ""Armenia"", ""France"", ""Estonia"", ""Palestine"", ""Sierra Leone"", ""Belgium"", ""Chad"", ""Netherlands"", ""Germany"", ""Italy"", ""Peru"", ""Bahamas"", ""Cote d'Ivoire"", ""Bulgaria"", ""Gabon"", ""Russia"", ""Austria"", ""Sudan"", ""Ukraine"", ""Hungary"", ""Yemen"", ""Nigeria"", ""Luxembourg"", ""Ireland"", ""Czech Republic"", ""Guinea"", ""Mali""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1085446258
luxembourg__idx067__t03_l10_h04_w06,gpt-4o,3,openai,Luxembourg,Austria,"The flag has two horizontal stripes, red on top and white on the bottom.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/luxembourg__idx067__t03_l10_h04_w06.png,67,3,10,4,6,6,"[""Austria"", ""Hungary"", ""Luxembourg"", ""Netherlands"", ""Yemen"", ""Sudan""]",2.222392421336448,moderate,"[""Italy"", ""Hungary"", ""Yemen"", ""Gabon"", ""Ireland"", ""Peru"", ""Mali"", ""Germany"", ""Chad"", ""Ukraine"", ""Bulgaria"", ""Palestine"", ""Estonia"", ""Russia"", ""Luxembourg"", ""France"", ""Guinea"", ""Nigeria"", ""Austria"", ""Sierra Leone"", ""Netherlands"", ""Armenia"", ""Cote d'Ivoire"", ""Czech Republic"", ""Sudan"", ""Lithuania"", ""Bahamas"", ""Belgium""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1223458793
luxembourg__idx067__t03_l10_h04_w06,gpt-5.4,3,openai,Luxembourg,Yemen,"The flag shows three horizontal stripes with red on top and white in the middle, matching Yemen's red-white-black tricolor.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/luxembourg__idx067__t03_l10_h04_w06.png,67,3,10,4,6,6,"[""Austria"", ""Hungary"", ""Luxembourg"", ""Netherlands"", ""Yemen"", ""Sudan""]",2.222392421336448,moderate,"[""Italy"", ""Hungary"", ""Yemen"", ""Gabon"", ""Ireland"", ""Peru"", ""Mali"", ""Germany"", ""Chad"", ""Ukraine"", ""Bulgaria"", ""Palestine"", ""Estonia"", ""Russia"", ""Luxembourg"", ""France"", ""Guinea"", ""Nigeria"", ""Austria"", ""Sierra Leone"", ""Netherlands"", ""Armenia"", ""Cote d'Ivoire"", ""Czech Republic"", ""Sudan"", ""Lithuania"", ""Bahamas"", ""Belgium""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1223458793
luxembourg__idx149__t07_l16_h04_w06,gpt-4o,3,openai,Luxembourg,Sierra Leone,"The flag has a light blue stripe at the bottom, similar to Sierra Leone's flag.",True,False,False,,results/flag_game/visual_only_paired_crop_audit/artifacts/luxembourg__idx149__t07_l16_h04_w06.png,149,7,16,4,6,1,"[""Luxembourg""]",4.807354922057604,unique,"[""Palestine"", ""Italy"", ""Ukraine"", ""Austria"", ""Lithuania"", ""Luxembourg"", ""Estonia"", ""Sierra Leone"", ""Bulgaria"", ""Peru"", ""Hungary"", ""Cote d'Ivoire"", ""Chad"", ""Bahamas"", ""Russia"", ""Ireland"", ""Yemen"", ""Armenia"", ""Germany"", ""Guinea"", ""Czech Republic"", ""Nigeria"", ""Belgium"", ""France"", ""Sudan"", ""Netherlands"", ""Gabon"", ""Mali""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,69565991
